"units","scenario","year","value","variable","source"
"W/m^2","GCAM_SSP5_2p6",2083,0.226199,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2084,0.225221,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2085,0.224203,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2086,0.2233,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2087,0.222351,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2088,0.22136,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2089,0.220329,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2090,0.219263,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2091,0.218235,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2092,0.217165,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2093,0.216057,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2094,0.214913,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2095,0.213736,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2096,0.212674,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2097,0.21157,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2098,0.210428,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2099,0.209249,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2100,0.208036,"RF_O3_trop","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1976,0.264375,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1977,0.271763,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1978,0.286187,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1979,0.292457,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1980,0.288699,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1981,0.286106,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1982,0.307659,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1983,0.289147,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1984,0.301257,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1985,0.308138,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1986,0.313946,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1987,0.325852,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1988,0.338401,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1989,0.333521,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1990,0.34553,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1991,0.37767,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1992,0.336373,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1993,0.346989,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1994,0.370274,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1995,0.365003,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1996,0.356902,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1997,0.394163,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1998,0.403259,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1999,0.357657,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2000,0.342278,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2001,0.350862,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2002,0.379901,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2003,0.392369,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2004,0.411577,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2005,0.411577,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2006,0.400286,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2007,0.388996,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2008,0.377706,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2009,0.366416,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2010,0.355126,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2011,0.352301,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2012,0.349476,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2013,0.346651,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2014,0.343826,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2015,0.341001,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2016,0.334289,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2017,0.327577,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2018,0.320865,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2019,0.314153,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2020,0.307441,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2021,0.300729,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2022,0.295026,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2023,0.289323,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2024,0.28362,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2025,0.277918,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2026,0.270703,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2027,0.263488,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2028,0.256273,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2029,0.249058,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2030,0.241843,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2031,0.235401,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2032,0.228958,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2033,0.222515,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2034,0.216072,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2035,0.20963,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2036,0.202718,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2037,0.195807,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2038,0.188896,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2039,0.181985,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2040,0.175073,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2041,0.158725,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2042,0.142376,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2043,0.126027,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2044,0.109679,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2045,0.0933299,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2046,0.0854623,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2047,0.0775947,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2048,0.069727,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2049,0.0618594,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2050,0.0539918,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2051,0.0504692,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2052,0.0469466,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2053,0.0434241,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2054,0.0399015,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2055,0.0363789,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2056,0.0337194,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2057,0.0310598,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2058,0.0284003,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2059,0.0257407,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2060,0.0230812,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2061,0.021073,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2062,0.0190648,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2063,0.0170566,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2064,0.0150484,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2065,0.0130402,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2066,0.011202,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2067,0.00936381,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2068,0.00752561,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2069,0.00568741,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2070,0.0038492,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2071,0.00252959,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2072,0.00120998,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2073,-0.000109631,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2074,-0.00142924,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2075,-0.00274885,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2076,-0.00390543,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2077,-0.00506201,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2078,-0.00621858,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2079,-0.00737516,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2080,-0.00853173,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2081,-0.00970245,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2082,-0.0108732,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2083,-0.0120439,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2084,-0.0132146,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2085,-0.0143853,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2086,-0.0151307,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2087,-0.015876,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2088,-0.0166214,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2089,-0.0173668,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2090,-0.0181121,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2091,-0.0186714,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2092,-0.0192306,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2093,-0.0197899,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2094,-0.0203491,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2095,-0.0209084,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2096,-0.0213428,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2097,-0.0217772,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2098,-0.0222116,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2099,-0.0226461,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2100,-0.0230805,"RF_BC","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1976,-0.492498,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1977,-0.497157,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1978,-0.498994,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1979,-0.507187,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1980,-0.504677,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1981,-0.489027,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1982,-0.480388,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1983,-0.473069,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1984,-0.478727,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1985,-0.479953,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1986,-0.479992,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1987,-0.489268,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1988,-0.493499,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1989,-0.493689,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1990,-0.492054,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1991,-0.48741,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1992,-0.470615,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1993,-0.462933,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1994,-0.452662,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1995,-0.44381,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1996,-0.436449,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1997,-0.438079,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1998,-0.428638,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1999,-0.405624,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2000,-0.406651,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2001,-0.409551,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2002,-0.406849,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2003,-0.421447,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2004,-0.441609,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2005,-0.441609,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2006,-0.430844,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2007,-0.420079,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2008,-0.409314,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2009,-0.398549,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2010,-0.387784,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2011,-0.37651,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2012,-0.365237,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2013,-0.353964,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2014,-0.342691,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2015,-0.331417,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2016,-0.319563,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2017,-0.307708,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2018,-0.295853,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2019,-0.283998,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2020,-0.272143,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2021,-0.260288,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2022,-0.253992,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2023,-0.247697,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2024,-0.241401,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2025,-0.235105,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2026,-0.229259,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2027,-0.223414,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2028,-0.217568,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2029,-0.211723,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2030,-0.205877,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2031,-0.202735,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2032,-0.199593,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2033,-0.196451,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2034,-0.193309,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2035,-0.190167,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2036,-0.171624,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2037,-0.153082,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2038,-0.13454,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2039,-0.115997,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2040,-0.0974546,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2041,-0.0924192,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2042,-0.0873839,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2043,-0.0823486,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2044,-0.0773133,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2045,-0.072278,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2046,-0.0694733,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2047,-0.0666686,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2048,-0.063864,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2049,-0.0610593,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2050,-0.0582546,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2051,-0.0564938,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2052,-0.054733,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2053,-0.0529722,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2054,-0.0512113,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2055,-0.0494505,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2056,-0.047952,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2057,-0.0464534,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2058,-0.0449549,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2059,-0.0434563,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2060,-0.0419578,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2061,-0.040707,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2062,-0.0394563,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2063,-0.0382056,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2064,-0.0369549,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2065,-0.0357042,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2066,-0.0345604,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2067,-0.0334166,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2068,-0.0322729,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2069,-0.0311291,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2070,-0.0299853,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2071,-0.0289539,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2072,-0.0279226,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2073,-0.0268912,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2074,-0.0258598,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2075,-0.0248284,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2076,-0.0239596,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2077,-0.0230908,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2078,-0.0222221,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2079,-0.0213533,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2080,-0.0204845,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2081,-0.0198067,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2082,-0.0191288,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2083,-0.018451,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2084,-0.0177732,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2085,-0.0170954,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2086,-0.0166568,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2087,-0.0162183,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2088,-0.0157798,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2089,-0.0153413,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2090,-0.0149027,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2091,-0.0145759,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2092,-0.0142491,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2093,-0.0139223,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2094,-0.0135954,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2095,-0.0132686,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2096,-0.0129936,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2097,-0.0127186,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2098,-0.0124436,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2099,-0.0121686,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2100,-0.0118936,"RF_SO2","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1976,-0.0763851,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1977,-0.0780022,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1978,-0.0800753,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1979,-0.0819936,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1980,-0.0838043,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1981,-0.0846538,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1982,-0.0874276,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1983,-0.0873815,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1984,-0.0896308,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1985,-0.0911805,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1986,-0.0928888,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1987,-0.095291,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1988,-0.0961403,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1989,-0.096864,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1990,-0.0978462,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1991,-0.101579,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1992,-0.0975369,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1993,-0.0984064,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1994,-0.10147,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1995,-0.0997669,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1996,-0.0997767,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1997,-0.105564,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1998,-0.106575,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",1999,-0.10267,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2000,-0.102112,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2001,-0.102542,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2002,-0.107621,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2003,-0.108938,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2004,-0.109847,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2005,-0.109847,"RF_NH3","gcam xmldb"
"W/m^2","GCAM_SSP5_2p6",2006,-0.110559,"RF_NH3","gcam xmldb"
